company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
AYX,0.3438914027149321,0.18665158371040724,0.16063348416289594,0.10633484162895927,0.03167420814479638,0.027149321266968326,0.010180995475113122,0.004524886877828055,0.007918552036199095,0.004524886877828055,0.013574660633484163,0.006787330316742082,0.0011312217194570137,0.005656108597285068,0.0,0.006787330316742082,0.006787330316742082,0.0011312217194570137,0.005656108597285068,0.012443438914027148,0.004524886877828055,0.00904977375565611,0.003393665158371041,0.0,0.006787330316742082,0.007918552036199095,0.01583710407239819,0.0011312217194570137,0.005656108597285068,0.0022624434389140274,0.26557377049180325,0.3192771084337349,0.26573426573426573,0.15789473684210525,-0.034482758620689655,0.12,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.3333333333333333,-0.08333333333333333,0.0,0.1111111111111111,0.25,0.0,0.5714285714285714,0.0,0.6666666666666666,0.0,0.16666666666666666,0.0
AMBR,0.34615384615384615,0.18956043956043955,0.21978021978021978,0.10164835164835165,0.02197802197802198,0.013736263736263736,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.0,0.01098901098901099,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.0027472527472527475,0.008241758241758242,0.0,0.0027472527472527475,0.005494505494505495,0.01098901098901099,0.0,0.0,0.005494505494505495,0.0027472527472527475,0.0027472527472527475,0.0,0.024725274725274724,0.0,0.005494505494505495,0.008241758241758242,0.29133858267716534,0.45714285714285713,0.5802469135802469,0.23684210526315788,0.3333333333333333,0.0,0.5,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3333333333333333,0.0
PLAN,0.36846473029045645,0.18464730290456433,0.14605809128630706,0.1037344398340249,0.026970954356846474,0.015352697095435684,0.012033195020746889,0.007053941908713693,0.002074688796680498,0.012033195020746889,0.004564315352697096,0.002074688796680498,0.004564315352697096,0.006639004149377593,0.007053941908713693,0.007468879668049793,0.006224066390041493,0.01784232365145228,0.0016597510373443983,0.012033195020746889,0.0024896265560165973,0.0033195020746887966,0.0024896265560165973,0.0008298755186721991,0.01784232365145228,0.004564315352697096,0.008298755186721992,0.002904564315352697,0.004149377593360996,0.004564315352697096,0.15748031496062992,0.2040358744394619,0.12464589235127478,0.05179282868525897,-0.015151515151515152,0.10526315789473684,0.13333333333333333,-0.05555555555555555,0.16666666666666666,0.0,0.0,0.0,-0.25,0.11764705882352941,0.0,0.2631578947368421,0.0,-0.022727272727272728,0.0,0.03333333333333333,0.0,-0.3333333333333333,0.2857142857142857,0.0,0.0,0.0,0.47619047619047616,0.0,-0.09090909090909091,-0.08333333333333333
ANGI.1,0.3427536231884058,0.2246376811594203,0.11594202898550725,0.07971014492753623,0.06304347826086956,0.02608695652173913,0.008695652173913044,0.008695652173913044,0.002898550724637681,0.012318840579710146,0.002898550724637681,0.0014492753623188406,0.005797101449275362,0.002898550724637681,0.0036231884057971015,0.0007246376811594203,0.04710144927536232,0.01884057971014493,0.0007246376811594203,0.002898550724637681,0.007246376811594203,0.0,0.0,0.0007246376811594203,0.002173913043478261,0.0007246376811594203,0.0,0.006521739130434782,0.005797101449275362,0.005072463768115942,0.008438818565400843,0.028938906752411574,0.031055900621118012,0.13513513513513514,0.022727272727272728,-0.02702702702702703,-0.23076923076923078,0.15384615384615385,0.2,0.0,0.0,0.0,-0.1111111111111111,0.0,-0.16666666666666666,0.0,0.0,-0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APIC,0.325,0.2475,0.2225,0.07,0.03,0.0225,0.0025,0.0025,0.0,0.0025,0.015,0.0,0.0,0.0,0.0,0.0075,0.0025,0.0,0.005,0.0,0.0,0.0025,0.0,0.005,0.0,0.0025,0.03,0.0025,0.0025,0.0,0.2366412213740458,0.39,0.5,0.06896551724137931,0.38461538461538464,0.1,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7692307692307693,0.5,0.0,0.0
APPF,0.3849129593810445,0.19148936170212766,0.17988394584139264,0.061895551257253385,0.025145067698259187,0.017408123791102514,0.005802707930367505,0.01160541586073501,0.0,0.0,0.017408123791102514,0.0019342359767891683,0.0019342359767891683,0.005802707930367505,0.0,0.0019342359767891683,0.0038684719535783366,0.0038684719535783366,0.009671179883945842,0.017408123791102514,0.0019342359767891683,0.0019342359767891683,0.005802707930367505,0.009671179883945842,0.007736943907156673,0.0019342359767891683,0.015473887814313346,0.0,0.005802707930367505,0.007736943907156673,0.225,0.42,0.3829787234042553,0.18181818181818182,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.75,0.16666666666666666,0.0,0.0,0.8888888888888888,0.0,0.0,0.0
APPN,0.37139807897545357,0.20277481323372465,0.10672358591248667,0.10885805763073639,0.05549626467449306,0.01814300960512273,0.013874066168623266,0.005336179295624333,0.005336179295624333,0.012806830309498399,0.0096051227321238,0.0010672358591248667,0.0064034151547491995,0.0021344717182497333,0.0032017075773745998,0.008537886872998933,0.0,0.0032017075773745998,0.0096051227321238,0.0096051227321238,0.0,0.0010672358591248667,0.0032017075773745998,0.0032017075773745998,0.0021344717182497333,0.02454642475987193,0.005336179295624333,0.0010672358591248667,0.0032017075773745998,0.0021344717182497333,0.14613180515759314,0.1099476439790576,0.22772277227722773,0.1553398058252427,0.24528301886792453,0.3888888888888889,-0.07142857142857142,0.0,0.0,0.0,0.1,0.0,0.0,0.6666666666666666,-0.75,0.5555555555555556,0.0,0.0,-0.2,0.0,0.0,0.5,-0.25,0.25,0.0,0.0,-0.16666666666666666,0.0,0.0,0.0
AAOI,0.28524590163934427,0.1737704918032787,0.2262295081967213,0.14426229508196722,0.04918032786885246,0.022950819672131147,0.01639344262295082,0.009836065573770493,0.003278688524590164,0.009836065573770493,0.006557377049180328,0.0,0.006557377049180328,0.0,0.0,0.0,0.0,0.006557377049180328,0.0,0.0,0.0,0.0,0.0,0.006557377049180328,0.006557377049180328,0.0,0.0,0.0,0.0,0.02622950819672131,0.06818181818181818,0.09259259259259259,0.1,0.17777777777777778,0.125,0.125,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APTI,0.3789846517119244,0.2066115702479339,0.15702479338842976,0.06375442739079103,0.04250295159386069,0.01652892561983471,0.009445100354191263,0.0070838252656434475,0.0035419126328217238,0.004722550177095631,0.010625737898465172,0.0,0.0059031877213695395,0.004722550177095631,0.0011806375442739079,0.004722550177095631,0.0023612750885478157,0.0023612750885478157,0.0023612750885478157,0.004722550177095631,0.0059031877213695395,0.008264462809917356,0.004722550177095631,0.009445100354191263,0.004722550177095631,0.009445100354191263,0.015348288075560802,0.004722550177095631,0.004722550177095631,0.0035419126328217238,0.2670807453416149,0.2897727272727273,0.44029850746268656,0.4727272727272727,0.21621621621621623,0.2,0.4444444444444444,0.14285714285714285,0.0,0.2,-0.1,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.2,0.0,0.25,0.2,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,-0.25
AQ,0.3358050847457627,0.17902542372881355,0.13771186440677965,0.09745762711864407,0.04766949152542373,0.01059322033898305,0.00847457627118644,0.005296610169491525,0.009533898305084746,0.009533898305084746,0.001059322033898305,0.0,0.013771186440677966,0.0,0.00847457627118644,0.006355932203389831,0.00211864406779661,0.023305084745762712,0.001059322033898305,0.007415254237288136,0.0031779661016949155,0.009533898305084746,0.001059322033898305,0.011652542372881356,0.038135593220338986,0.005296610169491525,0.013771186440677966,0.001059322033898305,0.00423728813559322,0.007415254237288136,0.23270440251572327,0.2823529411764706,0.15267175572519084,0.0967741935483871,0.021739130434782608,0.09090909090909091,-0.1111111111111111,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13043478260869565,0.0,0.125,0.0,0.6,0.0,-0.08333333333333333,0.0,0.0,0.6428571428571429,0.0,0.0,0.0
