company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30
AYX,0.3012345679012346,0.254320987654321,0.11358024691358025,0.08395061728395062,0.04197530864197531,0.02962962962962963,0.01728395061728395,0.014814814814814815,0.04197530864197531,0.007407407407407408,0.022222222222222223,0.0024691358024691358,0.0024691358024691358,0.007407407407407408,0.0,0.014814814814814815,0.007407407407407408,0.0,0.0,0.0049382716049382715,0.0,0.0049382716049382715,0.0,0.0,0.0049382716049382715,0.01728395061728395,0.0049382716049382715,0.0,0.0,0.0,0.08130081300813008,0.25961538461538464,0.19148936170212766,0.2857142857142857,-0.05555555555555555,0.15384615384615385,0.125,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
AMBR,0.32051282051282054,0.24358974358974358,0.23076923076923078,0.11538461538461539,0.02564102564102564,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307692307693,0.0,0.21052631578947367,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLAN,0.270935960591133,0.20935960591133004,0.1625615763546798,0.10344827586206896,0.07881773399014778,0.054187192118226604,0.03201970443349754,0.034482758620689655,0.0049261083743842365,0.0049261083743842365,0.009852216748768473,0.0049261083743842365,0.0,0.0,0.0,0.0,0.0,0.009852216748768473,0.0024630541871921183,0.0049261083743842365,0.0024630541871921183,0.0,0.0,0.0,0.0024630541871921183,0.0024630541871921183,0.0024630541871921183,0.0,0.0,0.0024630541871921183,0.09009009009009009,0.11627906976744186,0.11940298507462686,0.09302325581395349,0.06060606060606061,0.17391304347826086,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANGI.1,0.3050847457627119,0.224105461393597,0.15819209039548024,0.1318267419962335,0.0696798493408663,0.022598870056497175,0.02448210922787194,0.007532956685499058,0.011299435028248588,0.003766478342749529,0.011299435028248588,0.0,0.005649717514124294,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.0018832391713747645,0.005649717514124294,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.003766478342749529,0.0,0.0,0.0018832391713747645,0.0736196319018405,0.18333333333333332,0.09411764705882353,0.15492957746478872,0.3157894736842105,-0.15384615384615385,-0.14285714285714285,-0.2,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APIC,0.3025210084033613,0.19327731092436976,0.1092436974789916,0.10084033613445378,0.06722689075630252,0.0,0.025210084033613446,0.008403361344537815,0.008403361344537815,0.0,0.09243697478991597,0.0,0.01680672268907563,0.008403361344537815,0.0,0.008403361344537815,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.04201680672268908,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.02702702702702703,0.08333333333333333,0.21428571428571427,0.07692307692307693,0.1111111111111111,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APPF,0.36065573770491804,0.18032786885245902,0.10655737704918032,0.12295081967213115,0.04918032786885246,0.05737704918032787,0.0,0.00819672131147541,0.00819672131147541,0.00819672131147541,0.04918032786885246,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.00819672131147541,0.0,0.08695652173913043,0.07142857142857142,0.0625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APPN,0.38596491228070173,0.2573099415204678,0.12280701754385964,0.06432748538011696,0.04093567251461988,0.03508771929824561,0.005847953216374269,0.011695906432748537,0.0,0.011695906432748537,0.023391812865497075,0.005847953216374269,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.005847953216374269,0.011695906432748537,0.0,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.0,0.08955223880597014,0.06666666666666667,0.045454545454545456,-0.25,0.0,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAOI,0.34375,0.3125,0.125,0.0625,0.0625,0.03125,0.0,0.03125,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,-0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APTI,0.41509433962264153,0.18867924528301888,0.15723270440251572,0.11949685534591195,0.012578616352201259,0.025157232704402517,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.006289308176100629,0.0,0.0,0.006289308176100629,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.012578616352201259,0.0,0.0,0.012578616352201259,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQ,0.21065989847715735,0.14720812182741116,0.07106598984771574,0.027918781725888325,0.2131979695431472,0.01015228426395939,0.02284263959390863,0.012690355329949238,0.005076142131979695,0.0025380710659898475,0.17766497461928935,0.0,0.0025380710659898475,0.017766497461928935,0.0583756345177665,0.0025380710659898475,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.005076142131979695,0.005076142131979695,0.0,0.0,0.0,0.0025380710659898475,0.0,0.01694915254237288,0.034482758620689655,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANET,0.375,0.21354166666666666,0.11458333333333333,0.078125,0.026041666666666668,0.052083333333333336,0.015625,0.010416666666666666,0.010416666666666666,0.005208333333333333,0.010416666666666666,0.005208333333333333,0.005208333333333333,0.010416666666666666,0.0,0.020833333333333332,0.0,0.0,0.0,0.010416666666666666,0.015625,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.1095890410958904,0.07142857142857142,0.0,0.1875,0.3333333333333333,-0.18181818181818182,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARLO,0.2981132075471698,0.22641509433962265,0.09433962264150944,0.1320754716981132,0.045283018867924525,0.026415094339622643,0.007547169811320755,0.052830188679245285,0.01509433962264151,0.01509433962264151,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0,0.0,0.007547169811320755,0.0,0.0,0.0,0.0037735849056603774,0.0,0.0,0.0,0.0037735849056603774,0.0037735849056603774,0.0,0.0,0.03773584905660377,0.022641509433962263,0.025,0.08196721311475409,0.11538461538461539,-0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TEAM,0.21311475409836064,0.20765027322404372,0.09836065573770492,0.21311475409836064,0.04371584699453552,0.01639344262295082,0.03825136612021858,0.03825136612021858,0.01092896174863388,0.02185792349726776,0.03278688524590164,0.0,0.00546448087431694,0.00546448087431694,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.03825136612021858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.10256410256410256,0.0,-0.05,0.4444444444444444,0.0,-0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATOM,0.3076923076923077,0.34615384615384615,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNC,0.3050847457627119,0.2542372881355932,0.11864406779661017,0.13559322033898305,0.0847457627118644,0.05084745762711865,0.0,0.0,0.0,0.03389830508474576,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1875,0.25,0.1111111111111111,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVLR,0.391304347826087,0.25217391304347825,0.1391304347826087,0.06086956521739131,0.05217391304347826,0.043478260869565216,0.008695652173913044,0.017391304347826087,0.008695652173913044,0.0,0.008695652173913044,0.0,0.0,0.0,0.008695652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.0,0.021739130434782608,0.13333333333333333,0.11764705882352941,-0.125,0.14285714285714285,-0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AVGTF,0.3305084745762712,0.2711864406779661,0.16101694915254236,0.07627118644067797,0.03389830508474576,0.059322033898305086,0.00847457627118644,0.025423728813559324,0.0,0.00847457627118644,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00847457627118644,0.025,0.18181818181818182,0.15,0.0,0.2,0.375,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIOCF,0.24074074074074073,0.25,0.2962962962962963,0.1111111111111111,0.027777777777777776,0.018518518518518517,0.009259259259259259,0.0,0.009259259259259259,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,-0.07407407407407407,0.4642857142857143,0.5757575757575758,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CUDA,0.32661290322580644,0.2217741935483871,0.1532258064516129,0.056451612903225805,0.05241935483870968,0.056451612903225805,0.016129032258064516,0.008064516129032258,0.0,0.012096774193548387,0.004032258064516129,0.008064516129032258,0.004032258064516129,0.004032258064516129,0.0,0.028225806451612902,0.0,0.008064516129032258,0.016129032258064516,0.0,0.004032258064516129,0.0,0.008064516129032258,0.0,0.008064516129032258,0.0,0.0,0.0,0.004032258064516129,0.0,0.07317073170731707,0.125,0.02564102564102564,0.13333333333333333,0.14285714285714285,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
