company,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m
AWAY.1,56,3,592.3214285714286,0.007009663580168483,0.009675255053590537,0.004987441620158366,0.0023087975225777302,0.002235248906426175
HDP,41,2,729.8048780487804,0.008184986761502942,0.010515952153865468,0.0042524708916740935,0.0019405515490782056,0.0022150807190718345
HUBS,18,0,630.8333333333334,0.007998262043765485,0.0070321733164311374,0.003624304608483233,0.0034809614156652074,0.0018676573209349895
IIIV,22,0,298.40909090909093,0.0018588010954087538,0.012025895688089917,0.0008372498613108227,0.00026325026325026325,0.0003889017973525016
ICHR,26,1,230.1153846153846,0.0018811129786481429,0.01083469616342102,0.006690929432206389,0.002908976997328078,0.002422313856841671
IMPV,37,2,355.27027027027026,0.005778219255431729,0.0068824444416098396,0.004715814677577787,0.002550408569766556,0.0025830109719682435
PI,17,0,354.11764705882354,0.005778872085799726,0.0029296418673273508,0.0032053843416492986,0.004901943334723827,0.0022285092946233865
BLOX,33,3,319.0,0.01512485838389157,0.0053141811211241076,0.0035425882900768863,0.0017492666633231848,0.0024456813216967486
IPHI,19,3,323.0,0.004334667934632051,0.007345967759338865,0.002142946810198745,0.002339599651369438,0.0016358725617957237
INST.1,17,0,274.5882352941176,0.00774196785754432,0.00335459391633541,0.0006426792212730966,0.0030149522874476594,0.0002108370229812355
IMI,29,0,305.86206896551727,0.004854983124128846,0.0062001565655699425,0.0035853551430895074,0.0014561452370897147,0.0019114974128372911
INXN,10,2,532.3,0.014526590819368324,0.006754385612492785,0.003238355735856053,0.004528963486042573,0.0023069885093626465
IL,23,2,780.3478260869565,0.006173039263456697,0.009366178270267917,0.004800786363350978,0.0024382287117195012,0.0020988845645845537
INVN,22,0,332.0,0.003848061932993013,0.00976706114924854,0.005221972825240575,0.0019139104622047903,0.0033637149472925997
JKS,25,4,351.52,0.003205573426419631,0.013540749844184156,0.00784084539056379,0.0025735851924975754,0.0049564679368802236
JIVE,48,5,384.2916666666667,0.008655793445695307,0.007119674366624837,0.005318451753577802,0.001919827296493405,0.0032948742381367136
KXSCF,19,1,355.36842105263156,0.009212291126862834,0.019489139796278223,0.008304905895659425,0.004604854226888865,0.002467171526642138
KFX,5,0,387.8,0.008895991009183979,0.004472579767151913,0.0005327760900486417,0.0002932551319648094,0.0002932551319648094
LINX,5,0,1003.8,0.0009312169312169312,0.0006772486772486773,0.0,0.0,0.0
LIQDQ,20,0,513.95,0.0025304340002493915,0.004303827240373167,0.0060784064234722995,0.006022014330788989,0.0021881099342327447
LXFT,20,0,468.7,0.00844365633346359,0.0017266473093467498,0.004553343753002846,0.0013735944479581455,0.002344938593844071
MRIN,20,2,407.75,0.005502615067625741,0.006940671188912581,0.003319479645617498,0.0017469179241790319,0.0017923530298880365
MKTO,50,7,477.4,0.008524431838242964,0.005119456127314071,0.007605573648510441,0.0023242582793652554,0.0061889898436679166
MVNR.1,34,0,623.7352941176471,0.009599935743492589,0.004059052156765142,0.0031090231140431072,0.002241183562136516,0.001327494524232804
MXL,57,12,511.36842105263156,0.008599332312009602,0.007413046838535905,0.005042194684497942,0.002895808118442231,0.0031976941852773924
MXPT,15,0,236.8,0.007337951714952453,0.0025057869241015243,0.0009918416979485681,0.0009893644422524284,0.0006256402630448432
MDLA,39,5,862.0769230769231,0.006473509343404624,0.005470125433084174,0.0037910936542219506,0.0021913457037311393,0.001644014944583322
MDMD,26,2,244.30769230769232,0.0038972860668022584,0.005250225948791306,0.00919219427677241,0.0016351795648731264,0.0019844824068886366
MERU,37,2,718.5675675675676,0.006459527150859946,0.006677403243961861,0.006149245264964567,0.002731722647384212,0.002467792375044204
MM,40,5,335.0,0.008000290473226099,0.0063125932255109025,0.00571241007777232,0.003722718219594817,0.004693868953556894
MIME,19,2,681.6315789473684,0.012990879985980615,0.012523316330441285,0.0054069750490982485,0.0024105390600891907,0.001976633132799334
MB,21,2,464.8095238095238,0.009360808153985389,0.006167688591780294,0.004749651942519066,0.004743256122125428,0.002879957636377036
MITL,32,2,432.28125,0.008806855639614931,0.008796925425825847,0.008107927926191002,0.002686754741381996,0.0044732209200909374
MTC,23,2,426.8695652173913,0.004659061227389486,0.0224546229435522,0.012321243984334696,0.0010905626458860356,0.0011207341786809543
MOBL,13,0,270.9230769230769,0.00047571096970020475,0.006062475225527655,0.0022211592332314,0.0012587871980820021,0.0020163041681899164
MBBYF,22,3,475.5,0.006674473321392583,0.009087519274048637,0.005703534006856428,0.0026038034267391558,0.002570074402143685
MOB,2,0,127.5,0.0043859649122807015,0.0,0.038255360623781674,0.013157894736842105,0.02729044834307992
MODN,27,1,510.1111111111111,0.006859038044610146,0.004285090370307561,0.003495265177973625,0.003586438300591626,0.00274253924647696
MDB,40,1,785.675,0.005021133991972243,0.010103036377053844,0.0020203846162624587,0.0009900954154397526,0.0014862849373276552
MONT,11,0,256.3636363636364,0.008232833539953835,0.005161990441855512,0.002782755958129777,0.0028748238875395626,0.0019813138923198952
MULE,69,14,509.6666666666667,0.009603802477768033,0.0056668013768731845,0.004560293604593008,0.0032997236964054113,0.003484054856059297
NPTN,22,3,393.59090909090907,0.005044491187895698,0.005079461417388705,0.004589071466869568,0.0017314052563908076,0.00268231496889703
NETE,19,0,671.0526315789474,0.003145197426884115,0.0037931935757060087,0.004931984220719319,0.002175144428154253,0.0015207938795552543
NEWR,21,0,750.952380952381,0.007485635724065621,0.01230733371698151,0.00545230158604241,0.002187289819617392,0.002921630165006134
NEXJF,19,0,518.8421052631579,0.014095915888703686,0.009883952002114383,0.00804983123277159,0.004455546588151332,0.003224454665359115
NXSN,16,2,547.5625,0.009533179543429797,0.021144747992891868,0.006873502687226121,0.0039029666920096257,0.003001387177307171
NMBL,18,0,349.0,0.002124967929103832,0.004301940320516351,0.0021550340957601517,0.0008761436290590398,0.0019231799854042583
LASR,34,0,547.1470588235294,0.005246091081094819,0.00851759999422642,0.006248476050802903,0.0017678515310610276,0.0047823928640010754
NTNX,89,16,499.4831460674157,0.009969485016425956,0.011704831829815222,0.006221659530001323,0.0032145565356417926,0.002795286944412015
NXPI,19,5,401.1578947368421,0.005133150740771071,0.012780726235335481,0.0035936321981608387,0.005133997226992175,0.0024637645493627612
OKTA,47,10,955.9787234042553,0.009931820036009922,0.0059870261045925416,0.003204952115743318,0.00238161965008627,0.002071912017653041
OSS,27,0,296.4074074074074,0.005111139307562857,0.009493221332816928,0.0003968594367842941,0.0016697891190277944,0.0003671823237738478
OCFT,57,1,329.57894736842104,0.006090237206610511,0.010050083892899925,0.003297710524554441,0.001653437924215842,0.0008734652836626428
OPRA,4,0,13.25,0.0,0.045454545454545456,0.0,0.0,0.0
PD,63,5,343.1746031746032,0.004923198497607568,0.004172015391591984,0.010042216123191955,0.0022052852002261867,0.008989027460254026
PAGS,14,0,920.8571428571429,0.004353587299159777,0.009226357555377549,0.004233485590942979,0.00197388362173257,0.0021607472083396027
PANW,47,5,524.2127659574468,0.009646064227122724,0.011936503066921405,0.006438885096498408,0.0024035859076154405,0.004688227811075717
PAYC,42,3,781.0238095238095,0.004383945471593111,0.004612954946912186,0.034194963533785476,0.0029060532877097636,0.03216480049610225
PCTY,17,0,248.2941176470588,0.004614289464448071,0.004444768185274172,0.004430482135807565,0.0016772326326784303,0.0018710183695125721
PSMI,16,1,324.625,0.014970312686187967,0.006934860718515854,0.0025054418941843556,0.0002455441983818158,0.0018508513018954263
PRSP,21,1,407.8095238095238,0.010456735795790697,0.0022224482933627834,0.011145538548549813,0.0054758185066578835,0.007696725394102359
PING,38,4,572.0263157894736,0.005551621524049789,0.007110411838602641,0.004125838177310575,0.0029489012817008322,0.002250662698987506
PVTL,42,2,536.7142857142857,0.007423991046022922,0.0076281928613794415,0.005987728685713287,0.0025459160027090882,0.003986796826109366
PS,25,0,317.36,0.0037121725234308543,0.010344561554460783,0.021255533707385574,0.001152147271534276,0.02067865869055214
PSDO,41,0,1110.878048780488,0.008673375110022466,0.006908680421053413,0.004998539960876614,0.0019739291885467183,0.0016756284468932496
PFPT,28,3,296.57142857142856,0.006271509269909362,0.008139097256065743,0.004208450159861062,0.0010157611738749162,0.0036792249935417606
PSTG,46,3,921.9130434782609,0.008013924033331853,0.016354417746759147,0.005902862402799318,0.0016993126966924892,0.003134370296854813
QTWO,36,0,411.4166666666667,0.005763829985043704,0.003844255775694795,0.004604111304037051,0.0033303188149284286,0.0022574272897678497
QIWI,12,0,537.25,0.012507373026476828,0.002665350465300981,0.008473025008363362,0.006985161344494703,0.007313377270340832
QLIK,35,5,735.5428571428571,0.009403466752182649,0.00846174083389968,0.0069526114452605845,0.0028318173588485094,0.002905368828340603
QLYS,25,2,458.72,0.015538717099628806,0.005574400208228319,0.005813420568569058,0.0026144980221614483,0.0035187806741592996
QTNA,28,3,370.9642857142857,0.007510093615792239,0.008254139545171625,0.002333337129976068,0.0021015752637847276,0.001592192820354371
RPD,26,1,528.8461538461538,0.006632665806530608,0.011808654252813812,0.005493510944104109,0.005067165871152321,0.0033922095258876856
RLD,65,7,395.04615384615386,0.0071754688332677525,0.006359737276575194,0.003898325835356052,0.003147651809383043,0.0021070340334150136
RP,33,2,385.6969696969697,0.006529991736092577,0.007426356422366846,0.0031338900948402375,0.004064257021999821,0.001799923695169767
RENN,144,19,630.4027777777778,0.007054550657818832,0.014603960124611947,0.008104096579333727,0.00369223040083143,0.0053610065548939535
RESN,20,0,330.75,0.004421296891282026,0.00596975155317615,0.01032433832764069,0.0068297943377796985,0.008897069953451011
MKTG,23,2,409.4347826086956,0.006967604538447075,0.0025856406844941256,0.0038960566472092993,0.003770098895494366,0.002211511905188469
SALE.,22,0,580.1818181818181,0.008105006140055682,0.008621355282255067,0.002288763561907579,0.003002718223534875,0.0012291830798883182
RNG,32,1,458.4375,0.006520276502055703,0.0012555890528234183,0.00220940548771331,0.0022928491828714,0.0014242699532757278
FUEL,24,3,423.0833333333333,0.004267110864665279,0.005500576904335562,0.0062548506677777395,0.002382470298318338,0.003226120171084627
RKUS,35,2,514.1142857142858,0.006363816458277482,0.012551828337696108,0.004890745857352504,0.0019187237994333782,0.003634333098630073
SABR,59,2,697.0677966101695,0.005634130431915778,0.007098313050658857,0.006740436735601393,0.003346682368071562,0.004822312790087249
SFET,15,0,443.8,0.004123307716690035,0.005939870640026003,0.0033658877655559512,0.0017606423221043347,0.0009812135711701707
SCWX,46,7,546.4347826086956,0.008065149154875497,0.014178618263064527,0.007809959633002539,0.00274208465248157,0.00540910874037095
LEDS,19,1,343.5263157894737,0.005720704540170771,0.005092889532592105,0.003420196397661049,0.0021161944371319396,0.0016009298630095708
SEND,34,1,488.79411764705884,0.006780947252213582,0.007392360264067072,0.0018277656131991179,0.0031396629656039727,0.0008791889634148884
SQNS,11,2,276.72727272727275,0.006159523057838532,0.006597299309013452,0.008182035030806677,0.0015576736546436243,0.007341613015011528
NOW,66,7,445.92424242424244,0.0114506623103165,0.00839900500229706,0.005917794336012832,0.0020717538754148127,0.004408412111101278
SHOP,134,4,471.92537313432837,0.008507013018942957,0.008067068958264973,0.008778853571819255,0.0030778925609282553,0.0064740120449652125
SSTI,23,0,249.1304347826087,0.0020741178616752788,0.008160317902831513,0.0022645871241500025,0.0015645345743822328,0.0012025756853445307
SSNI,38,2,418.6842105263158,0.007328450986082084,0.005505099861601379,0.004404352960266668,0.002755659300859183,0.0026259647169866447
SITM,12,0,416.4166666666667,0.0018469983042347805,0.01933333454602481,0.0029772375698051863,0.002204239122843774,0.00048449612403100775
WORK,100,12,731.87,0.009868062228836466,0.009979736939235092,0.0044132074736192425,0.0017591868355522455,0.002523386306246413
SGH,24,0,641.1666666666666,0.0021529363695056004,0.005824969927811632,0.017886571026022518,0.000997526848165036,0.01657986842770068
SMT,78,2,429.7692307692308,0.00686322384015607,0.0071671991013345475,0.006203212506685704,0.004528536349205147,0.00299495977118561
SMAR,35,5,329.0857142857143,0.00830732406204093,0.007100964409652744,0.006589201425335556,0.0012554960910753238,0.005613327200937653
SEDG,23,0,379.6521739130435,0.006880422818200533,0.004759845679746561,0.0037953975532012173,0.004727398260541133,0.0016175388518425374
SONM,14,0,554.7857142857143,0.004725595556390611,0.009464988645348194,0.03568251961731353,0.0036365558962733815,0.02808482113035668
SPLK,63,11,442.95238095238096,0.010807443453165123,0.009560764140832302,0.005709651657918092,0.0027887943310190154,0.003188616227889285
SPT,10,1,709.2,0.007091285493202803,0.00616557103773751,0.0011572199780418963,0.001990512205391533,0.0009184831266284748
SPSC,36,4,582.9444444444445,0.005065816026368599,0.006847177448018438,0.006038131029726089,0.0016730990730729365,0.0028745408890771865
STNE,45,2,477.5111111111111,0.006977622444051292,0.010892137265921994,0.0032797493202699245,0.003907757301924507,0.0014405611266768382
SWCH,66,8,561.2272727272727,0.006438740048326438,0.007176078814011298,0.004210608740237132,0.0040038742693381405,0.001932613204522238
SYNC,27,1,293.7037037037037,0.005700773282868293,0.007501098907331438,0.0045829850393751615,0.0013506535065151665,0.0025401769281315828
DATA,54,3,491.68518518518516,0.01029602175703351,0.005453503889901911,0.007294829852147993,0.0028985608198616505,0.005906846393958017
TNGO,45,0,416.5111111111111,0.004253799754581764,0.0083485608270092,0.0021401979153018243,0.0015869897600040237,0.0012860417384603989
TNAV,33,5,380.93939393939394,0.00478718401873464,0.009356675974463075,0.0156918570260746,0.0025722232450301787,0.011323728083457968
TENB,25,3,317.12,0.0054568274805192095,0.006832579973499456,0.005358446046376182,0.00249878075013236,0.0015746812055585841
TXTR,52,1,411.7307692307692,0.012377716764168541,0.00830125251163208,0.003692095349565397,0.002261129098311646,0.0028099005393131954
TNTRQ,44,1,335.04545454545456,0.005564800167873052,0.006357480809402013,0.0026486279842487153,0.0010656140234031445,0.0011707349844916313
TVPT,28,0,381.07142857142856,0.0028889672411300505,0.007976699523571603,0.003756578368325584,0.002030720329892761,0.0022471942698050404
TRLA.2,66,8,351.6060606060606,0.0105195885634836,0.008648326794373362,0.003276683601878282,0.0025899576945567103,0.002372049379568521
TUBE,29,0,236.68965517241378,0.005856533660685244,0.002392391897749647,0.0016020521825255468,0.0024156832163570604,0.0007546961471351316
TUFN,42,0,258.85714285714283,0.00371819992099198,0.0036204665528209987,0.010347639634194024,0.0014542626791720424,0.009729887030855746
TWLO,87,10,576.8390804597701,0.008801974558882746,0.009781866591657248,0.006801968888770188,0.002997830936144148,0.003890138135956484
UPLD,33,0,421.8181818181818,0.008445070148675418,0.005487343561250497,0.0049979656053819425,0.004353368234976681,0.00245993554990819
VRNS,28,1,426.82142857142856,0.007351306938880751,0.004944461265824184,0.0026367207930992156,0.0017659123868896845,0.0013485073617683773
VERI,39,0,489.15384615384613,0.005524947360427246,0.0058417208420405535,0.013315093003388862,0.0029424188838311164,0.010271574695225605
VMEMQ,27,0,350.44444444444446,0.0072492920050369,0.0024972397745771286,0.0021346334383495137,0.00220765123556688,0.001560289683060916
WIX,13,0,350.2307692307692,0.00869386552065182,0.0031623063379453043,0.003957183665580557,0.0016696261271257674,0.0020478784021603805
WDAY,78,7,396.61538461538464,0.017295399617098074,0.007440094518206805,0.005816690090145706,0.0037689727729871467,0.00379282716842769
WK,20,0,589.05,0.011710450715207004,0.006202739362601512,0.005045852167068978,0.0027062723994834763,0.0015945411234370224
