company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m,s1*t1,s2*t2,s3*t3,s4*t4,s5*t5,s6*t6,s7*t7,s8*t8,s9*t9,s10*t10,s11*t11,s12*t12,s13*t13,s14*t14,s15*t15,s16*t16,s17*t17,s18*t18,s19*t19,s20*t20,s21*t21,s22*t22,s23*t23,s24*t24,s25*t25,s26*t26,s27*t27,s28*t28,s29*t29,s30*t30,comp_perf,energy,ipo,product,corp_gov,stock_ex,buy,underwriters,investors,sec_filing,analyst,sent_comp_perf,sent_energy,sent_ipo,sent_product,sent_corp_gov,sent_stock_ex,sent_buy,sent_underwriters,sent_investors,sent_sec_filing,sent_analyst,int_comp_perf,int_energy,int_ipo,int_product,int_corp_gov,int_stock_ex,int_buy,int_underwriters,int_investors,int_sec_filing,int_analyst,quarter,week_ret,week_std,month_ret,month_std,vol_m,net_value_m,stock_exchange,rating
DCBO,0.6111111111111112,0.0,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0555555555555555,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,120.0,0.0014749262536873,0.0,0.0046948356807511,0.0264675565685163,0.0046948356807511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0555555555555555,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019Q4,-1.7799999999999994,0.06856429082495967,-0.16999999999999993,0.05546988355592002,,,,unrated
DOCU,0.2544014084507042,0.215669014084507,0.1461267605633802,0.0959507042253521,0.0572183098591549,0.0193661971830985,0.0079225352112676,0.0105633802816901,0.005281690140845,0.0202464788732394,0.0158450704225352,0.0079225352112676,0.0070422535211267,0.0026408450704225,0.0158450704225352,0.0,0.0008802816901408,0.0272887323943661,0.0017605633802816,0.0044014084507042,0.0,0.0096830985915492,0.0,0.005281690140845,0.0466549295774647,0.0096830985915492,0.0017605633802816,0.005281690140845,0.0,0.005281690140845,0.0620689655172413,0.08130081300813,0.0718562874251497,0.109090909090909,0.0454545454545454,0.1304347826086956,0.0,0.0769230769230769,0.0,0.0,-0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,-0.1428571428571428,0.0,0.0,43,7,780.1860465116279,0.0057628814384654,0.0058443481370269,0.0042577784280634,0.0028014821453688,0.002953351078669,0.015790432248664377,0.017534066185732257,0.010500126507548278,0.010467349551856584,0.0026008322663252197,0.002526025719534586,0.0,0.0008125677139761613,0.0,0.0,-0.0008339510748702734,0.0,0.0,0.0,0.0,0.0,0.0,0.0008527728873239406,0.0,0.0,0.0,0.0024207746478873,0.0,0.0,0.0,0.0,0.0,-0.0007545271629778569,0.0,0.0,0.25616197183098577,0.215669014084507,0.0985915492957746,0.0272887323943661,0.0466549295774647,0.005281690140845,0.0017605633802816,0.0096830985915492,0.2156690140845068,0.0264084507042252,0.2544014084507042,0.03103448275862065,0.08130081300813,0.0545454545454545,0.0652173913043478,0.0,0.0,0.0,0.125,0.02346216657593902,0.0,0.03103448275862065,0.007949854298202996,0.017534066185732257,0.00537772087067861,0.0017796999387630055,0.0,0.0,0.0,0.00121038732394365,0.005060062333719237,0.0,0.007895216124332189,2018Q2,1.3600000000000065,0.03839661713805568,6.640000000000001,0.027231566839018197,19703415.0,0.0,14.0,unrated
DOMO,0.2885906040268456,0.2281879194630872,0.1375838926174496,0.0906040268456375,0.046979865771812,0.0302013422818791,0.0134228187919463,0.0100671140939597,0.0033557046979865,0.0201342281879194,0.0134228187919463,0.0,0.0067114093959731,0.0033557046979865,0.0,0.0,0.0,0.0067114093959731,0.0,0.0167785234899328,0.0,0.0033557046979865,0.0,0.0100671140939597,0.0570469798657718,0.0067114093959731,0.0,0.0033557046979865,0.0033557046979865,0.0,0.057471264367816,0.1739130434782608,0.119047619047619,0.1785714285714285,0.0,0.0,0.2,-0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,3,361.6818181818182,0.0083468078056654,0.0070908927877619,0.0037066565789265,0.0035472678134666,0.0027208986200679,0.01658566689809455,0.039684855558797756,0.01637903483541066,0.016179290508149546,0.0,0.0,0.0026845637583892603,-0.002516778523489925,0.00167785234899325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885906040268456,0.2281879194630872,0.093959731543624,0.0436241610738254,0.0570469798657718,0.0100671140939597,0.0,0.0033557046979865,0.19127516778523468,0.0234899328859059,0.2919463087248321,0.028735632183908,0.1739130434782608,0.08928571428571425,0.1,0.0,0.0,0.0,0.0,0.0238095238095238,0.125,0.028735632183908,0.008292833449047275,0.039684855558797756,0.008389261744966424,0.00436241610738254,0.0,0.0,0.0,0.0,0.004554170661553205,0.0029362416107382374,0.008389261744966427,2018Q2,-5.41,0.05177125078687803,-11.240000000000002,0.04139674025494655,8115342.0,0.0,14.0,unrated
DT,0.4137931034482758,0.2068965517241379,0.0,0.1034482758620689,0.0689655172413793,0.0344827586206896,0.0344827586206896,0.0689655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0769230769230769,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,285.6666666666667,0.0,0.0006666666666666,0.009607649858882,0.006908462867012,0.0006666666666666,0.03183023872679044,0.0295566502463054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4137931034482758,0.2068965517241379,0.1034482758620689,0.0689655172413792,0.0,0.0,0.0,0.0,0.0689655172413793,0.0,0.4137931034482758,0.03846153846153845,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153845,0.01591511936339522,0.0295566502463054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01591511936339522,2019Q3,2.1499999999999986,0.0712214891256586,-0.870000000000001,0.0494849953831637,56893949.0,0.0,11.0,unrated
EOPN,0.2420382165605095,0.2038216560509554,0.1719745222929936,0.1464968152866242,0.0573248407643312,0.0318471337579617,0.0573248407643312,0.0382165605095541,0.0127388535031847,0.0,0.0,0.0,0.0127388535031847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063694267515923,0.0063694267515923,0.0063694267515923,0.0,0.0,0.0,0.0,0.0063694267515923,0.2564102564102564,0.1515151515151515,0.0714285714285714,0.1666666666666666,0.1,0.0,0.4,0.4285714285714285,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,3,545.0,0.0101300736231194,0.0085676746936753,0.0075343140570312,0.0019028270946781,0.0042969698887662,0.062061081169361404,0.0308820690986296,0.012283894449499537,0.024416135881104025,0.00573248407643312,0.0,0.02292993630573248,0.01637852593266604,-0.004246284501061567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2420382165605095,0.2038216560509554,0.1464968152866242,0.08917197452229289,0.0063694267515923,0.0063694267515923,0.0,0.0,0.2547770700636941,0.0127388535031847,0.2420382165605095,0.1282051282051282,0.1515151515151515,0.0833333333333333,0.2,0.0,0.0,0.0,0.0,0.03428571428571428,-0.08333333333333333,0.1282051282051282,0.031030540584680702,0.0308820690986296,0.012208067940552013,0.017834394904458577,0.0,0.0,0.0,0.0,0.008735213830755225,-0.0010615711252653917,0.031030540584680702,2012Q3,-1.5899999999999999,0.023954228685023084,-0.6099999999999994,0.028571064571354776,4160334.0,0.0,14.0,unrated
ESTC,0.2470588235294117,0.188235294117647,0.2235294117647059,0.1294117647058823,0.1058823529411764,0.0352941176470588,0.0117647058823529,0.0117647058823529,0.0,0.0,0.0117647058823529,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.05,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1,440.2857142857143,0.003131386453372,0.0052405209535441,0.0038918333303467,0.0013403463004408,0.0033731073214246,0.0,0.022145328719723172,0.011176470588235295,0.021568627450980378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470588235294117,0.188235294117647,0.1411764705882352,0.0470588235294117,0.0117647058823529,0.0,0.0,0.0,0.3294117647058823,0.0,0.2470588235294117,0.0,0.1176470588235294,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.022145328719723172,0.011764705882352929,0.0,0.0,0.0,0.0,0.0,0.003294117647058823,0.0,0.0,2018Q4,-7.32,0.03959865760103374,-5.5,0.04210224746191459,12816200.0,0.0,11.0,unrated
ELLI,0.2815533980582524,0.1601941747572815,0.1213592233009708,0.0776699029126213,0.058252427184466,0.0533980582524271,0.0533980582524271,0.029126213592233,0.0145631067961165,0.0242718446601941,0.0,0.0048543689320388,0.0097087378640776,0.0145631067961165,0.0097087378640776,0.0339805825242718,0.0,0.0048543689320388,0.0145631067961165,0.0,0.0,0.0,0.0,0.0048543689320388,0.0,0.0145631067961165,0.0,0.0097087378640776,0.0,0.0048543689320388,0.0,0.088235294117647,0.0384615384615384,0.0588235294117647,-0.1538461538461538,0.0,0.0,-0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2,805.8181818181819,0.0049788190034728,0.0061606401399757,0.0056331169016853,0.002524893007358,0.0036979843089165,0.0,0.014134780125642475,0.004667662434652716,0.0045688178183894874,-0.008961911874533228,0.0,0.0,-0.012482662968099856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961165048543689,0.1601941747572815,0.0922330097087378,0.1067961165048542,0.0,0.0048543689320388,0.0,0.0339805825242718,0.1941747572815532,0.0388349514563106,0.2815533980582524,0.0,0.088235294117647,0.02941176470588235,0.0,0.0,0.0,0.0,0.0,-0.023076923076923078,0.0,0.0,0.0,0.014134780125642475,0.0027127355796687583,0.0,0.0,0.0,0.0,0.0,-0.004480955937266612,0.0,0.0,2011Q2,0.37100000000000044,0.02165519648121087,0.15000000000000036,0.02584744646881374,4036336.0,0.0,11.0,unrated
ELOQ,0.4210526315789473,0.2105263157894736,0.0526315789473684,0.2105263157894736,0.0,0.0526315789473684,0.0,0.0526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,-0.2,0.0,-0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,414.5,0.0085470085470085,0.0097680097680097,0.0042735042735042,0.0036630036630036,0.003052503052503,0.04678362573099414,-0.04210526315789472,0.0,-0.04210526315789472,0.0,0.0263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4210526315789473,0.2105263157894736,0.2105263157894736,0.0526315789473684,0.0,0.0,0.0,0.0,0.0526315789473684,0.0,0.4210526315789473,0.05555555555555555,-0.2,-0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.02339181286549707,-0.04210526315789472,-0.02105263157894736,0.0131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.02339181286549707,2012Q3,1.1099999999999994,0.08367463940129158,1.0999999999999996,0.04431961341862586,9643311.0,0.0,14.0,unrated
ENPH,0.3178294573643411,0.2170542635658914,0.1033591731266149,0.0723514211886304,0.0749354005167958,0.0232558139534883,0.0103359173126615,0.0155038759689922,0.0232558139534883,0.0,0.0103359173126615,0.0025839793281653,0.0,0.0180878552971576,0.0025839793281653,0.0,0.0103359173126615,0.0310077519379844,0.0025839793281653,0.0051679586563307,0.0051679586563307,0.0051679586563307,0.0,0.0,0.0155038759689922,0.0051679586563307,0.0,0.0103359173126615,0.0155038759689922,0.0025839793281653,0.0564516129032258,0.1764705882352941,0.2195121951219512,0.2413793103448276,0.1,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.2,0.1428571428571428,0.0,13,1,789.5384615384615,0.0122950644243996,0.005226938275332,0.0108947285279208,0.002051455569222,0.0074001764293428,0.01794198549637409,0.038303693570451415,0.022688598979013024,0.017464136148979754,0.007493540051679581,0.0,0.0020671834625323,0.0,0.0,0.0,-0.0020671834625323,0.0,0.0,0.0022609819121447,0.0,0.0,0.0,0.0,0.00129198966408265,0.0,0.0,0.0,0.0,0.0,0.004429678848283485,0.0,0.0,0.0020671834625323,0.002214839424141742,0.0,0.3204134366925064,0.2170542635658914,0.090439276485788,0.033591731266149796,0.0155038759689922,0.0,0.0,0.0051679586563307,0.180878552971576,0.0387596899224805,0.3333333333333333,0.2782258064516129,0.1764705882352941,0.1831896551724138,0.1,0.2857142857142857,0.0,0.0,0.0,0.06390243902439023,0.0,0.0996543778801843,0.08914728682170539,0.038303693570451415,0.016567539873474098,0.00335917312661498,0.004429678848283485,0.0,0.0,0.0,0.011558580702086074,0.0,0.033218125960061434,2012Q1,0.020000000000000462,0.04712831127367087,-0.14999999999999947,0.03668092691429492,5048153.0,0.0,14.0,B-
ENV,0.2363636363636363,0.2666666666666666,0.1939393939393939,0.1151515151515151,0.0727272727272727,0.0303030303030303,0.0121212121212121,0.0181818181818181,0.006060606060606,0.0,0.0,0.0,0.0,0.006060606060606,0.006060606060606,0.006060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006060606060606,0.006060606060606,0.0,0.0,0.0,0.006060606060606,0.0121212121212121,0.2,0.0,0.1515151515151515,0.0,0.3846153846153846,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2,361.9333333333333,0.0086613274847264,0.005097643275621,0.0045027708086902,0.006935347041192,0.001807668762027,0.047272727272727265,0.0,0.029384756657483923,0.0,0.027972027972027958,0.0101010101010101,0.0040404040404040335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2363636363636363,0.2666666666666666,0.1212121212121211,0.0424242424242424,0.006060606060606,0.006060606060606,0.0,0.006060606060606,0.2787878787878787,0.006060606060606,0.2424242424242423,0.1,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.10722610722610722,0.0,0.1,0.023636363636363632,0.0,0.0,0.014141414141414132,0.0,0.0,0.0,0.0,0.029893338984248063,0.0,0.024242424242424232,2010Q3,-0.20000000000000107,0.02872735729263448,-0.25,0.016913850464224393,4333633.0,0.0,11.0,C
ENVI.2,0.33,0.28,0.12,0.07,0.09,0.02,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.1764705882352941,0.1034482758620689,0.0,0.125,0.1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,409.125,0.0054389417542231,0.0080491936510326,0.0022401384329637,0.0042006947278807,0.0009995967991175,0.05823529411764706,0.028965517241379295,0.0,0.00875,0.009,0.0,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.28,0.08,0.05,0.0,0.0,0.01,0.0,0.21,0.02,0.33,0.08823529411764705,0.1034482758620689,0.0625,0.125,0.0,0.0,0.0,0.0,0.02,0.0,0.08823529411764705,0.02911764705882353,0.028965517241379295,0.005,0.00625,0.0,0.0,0.0,0.0,0.0042,0.0,0.02911764705882353,2012Q2,0.41000000000000014,0.05308576093615738,-0.1899999999999995,0.030533031992086585,5601682.0,0.0,14.0,unrated
EPAM,0.296875,0.2864583333333333,0.1458333333333333,0.0885416666666666,0.0677083333333333,0.0208333333333333,0.0052083333333333,0.0052083333333333,0.0052083333333333,0.015625,0.0,0.0052083333333333,0.0104166666666666,0.0052083333333333,0.0,0.0,0.0,0.0,0.0,0.0052083333333333,0.0208333333333333,0.0052083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0052083333333333,0.0052083333333333,0.0172413793103448,0.1071428571428571,0.1034482758620689,0.0,0.2142857142857142,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,489.1666666666667,0.007573755045265,0.0053088948749713,0.0046199134680185,0.0055629196959502,0.0027055729410907,0.005118534482758613,0.03069196428571427,0.01508620689655171,0.0,0.014508928571428558,0.0,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296875,0.2864583333333333,0.0937499999999999,0.026041666666666602,0.0,0.0,0.0,0.0052083333333333,0.22916666666666646,0.0416666666666666,0.3020833333333333,0.0086206896551724,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.06354679802955662,0.0625,0.0086206896551724,0.0025592672413793064,0.03069196428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.01456280788177338,0.0026041666666666626,0.002604166666666662,2012Q1,-0.5999999999999996,0.010200237434086627,1.3200000000000003,0.01736162713546672,6036164.0,0.0,11.0,B+
EVBG,0.2863436123348017,0.171806167400881,0.1541850220264317,0.0837004405286343,0.0352422907488986,0.0704845814977973,0.0176211453744493,0.0176211453744493,0.0044052863436123,0.0088105726872246,0.0176211453744493,0.013215859030837,0.0044052863436123,0.0,0.0,0.0176211453744493,0.026431718061674,0.0044052863436123,0.0088105726872246,0.0176211453744493,0.0088105726872246,0.0,0.0,0.0,0.0088105726872246,0.013215859030837,0.0,0.0,0.0044052863436123,0.0044052863436123,0.1212121212121212,0.1,0.0555555555555555,0.1,0.1111111111111111,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,1,323.6470588235294,0.0033866037901151,0.0056942969892489,0.0036776194525328,0.0013332192747265,0.0025308271889716,0.03470831664664263,0.0171806167400881,0.008565834557023973,0.00837004405286343,0.003915810083210955,0.00829230370562321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951541850220263,0.171806167400881,0.0837004405286343,0.08810572687224659,0.0088105726872246,0.0,0.0,0.0176211453744493,0.1982378854625549,0.0484581497797355,0.290748898678414,0.0606060606060606,0.1,0.05,0.0588235294117647,0.0,0.0,0.0,0.0,0.03333333333333332,0.0,0.0606060606060606,0.01788813242557735,0.0171806167400881,0.004185022026431715,0.005182689816014505,0.0,0.0,0.0,0.0,0.006607929515418495,0.0,0.017621145374449334,2016Q3,-0.1899999999999995,0.073527514227348,-0.27999999999999936,0.046451195276768435,19218136.0,0.0,14.0,unrated
MRAM,0.3260869565217391,0.217391304347826,0.1739130434782608,0.0869565217391304,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.0217391304347826,0.0108695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0108695652173913,0.0108695652173913,0.0217391304347826,0.0,0.0217391304347826,0.0,0.0,0.0,0.0,0.0217391304347826,0.0108695652173913,0.0,0.0108695652173913,0.0108695652173913,0.0,0.0,0.2857142857142857,0.0588235294117647,-0.1111111111111111,0.0,0.6666666666666666,0.5,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,393.75,0.0058258689646473,0.0082655619619389,0.0083278511924463,0.0024753292477863,0.0027486216181222,0.0,0.062111801242235996,0.010230179028132988,-0.009661835748792267,0.0,0.0144927536231884,0.00543478260869565,0.0072463768115942,0.00543478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260869565217391,0.217391304347826,0.0869565217391304,0.032608695652173905,0.0217391304347826,0.0,0.0,0.0108695652173913,0.1847826086956521,0.0217391304347826,0.3369565217391304,0.0,0.2857142857142857,-0.05555555555555555,0.5833333333333333,0.0,0.0,0.0,0.0,0.01176470588235294,0.125,0.0,0.0,0.062111801242235996,-0.004830917874396133,0.019021739130434777,0.0,0.0,0.0,0.0,0.0021739130434782596,0.002717391304347825,0.0,2016Q4,-1.5199999999999996,0.04077254553323132,-1.1799999999999997,0.05730812722029107,3653811.0,0.0,14.0,unrated
EVTC,0.3270440251572327,0.1761006289308176,0.1635220125786163,0.0880503144654088,0.0691823899371069,0.0566037735849056,0.0,0.0188679245283018,0.0377358490566037,0.0062893081761006,0.0125786163522012,0.0062893081761006,0.0,0.0,0.0,0.0062893081761006,0.0251572327044025,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0943396226415094,0.1034482758620689,0.0,0.1333333333333333,0.0833333333333333,-0.1,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,430.25,0.0124982916356556,0.0063681842489459,0.0066302211473731,0.0074309083104734,0.003787361034739,0.03085320992049364,0.01821730644111905,0.0,0.01174004192872117,0.005765199161425573,-0.0056603773584905604,0.0,0.00471698113207545,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,-0.010062893081761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3270440251572327,0.1761006289308176,0.0880503144654088,0.0566037735849056,0.0,0.0,0.0,0.0125786163522012,0.2327044025157232,0.0691823899371068,0.3270440251572327,0.0471698113207547,0.1034482758620689,0.06666666666666665,-0.05,0.0,0.0,0.0,0.0,0.01666666666666666,-0.1,0.0471698113207547,0.01542660496024682,0.01821730644111905,0.005870020964360585,-0.0028301886792452802,0.0,0.0,0.0,0.0,0.0038784067085953847,-0.006918238993710681,0.01542660496024682,2013Q2,0.3999999999999986,0.04143048852587932,-0.6500000000000021,0.02222108366895265,29265524.0,0.0,11.0,unrated
EVOP,0.3823529411764705,0.2156862745098039,0.1078431372549019,0.1078431372549019,0.088235294117647,0.0196078431372549,0.0098039215686274,0.0,0.0,0.0196078431372549,0.0098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0098039215686274,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0098039215686274,0.0,0.0,0.05,0.0869565217391304,0.0,0.0833333333333333,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,248.5,0.002266352404895,0.0003948673767752,0.0091580516937258,0.0063778271857905,0.0063145711532426,0.019117647058823527,0.01875532821824381,0.0,0.008986928104575154,0.0088235294117647,0.0,0.0049019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3823529411764705,0.2156862745098039,0.1078431372549019,0.029411764705882304,0.0,0.0,0.0,0.0,0.19607843137254888,0.0196078431372549,0.3823529411764705,0.025,0.0869565217391304,0.04166666666666665,0.25,0.0,0.0,0.0,0.0,0.02,0.0,0.025,0.009558823529411764,0.01875532821824381,0.004493464052287577,0.007352941176470576,0.0,0.0,0.0,0.0,0.003921568627450978,0.0,0.009558823529411764,2018Q2,1.5500000000000007,0.015458957713096175,2.09,0.028930690188256915,15423148.0,0.0,14.0,unrated
