company,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,n_articles,n_articles_major,n_words,pos,neg,unc,str_m,weak_m,s1*t1,s2*t2,s3*t3,s4*t4,s5*t5,s6*t6,s7*t7,s8*t8,s9*t9,s10*t10,s11*t11,s12*t12,s13*t13,s14*t14,s15*t15,s16*t16,s17*t17,s18*t18,s19*t19,s20*t20,s21*t21,s22*t22,s23*t23,s24*t24,s25*t25,s26*t26,s27*t27,s28*t28,s29*t29,s30*t30,comp_perf,energy,ipo,product,corp_gov,stock_ex,buy,underwriters,investors,sec_filing,analyst,sent_comp_perf,sent_energy,sent_ipo,sent_product,sent_corp_gov,sent_stock_ex,sent_buy,sent_underwriters,sent_investors,sent_sec_filing,sent_analyst,int_comp_perf,int_energy,int_ipo,int_product,int_corp_gov,int_stock_ex,int_buy,int_underwriters,int_investors,int_sec_filing,int_analyst,quarter,week_ret,week_std,month_ret,month_std,vol_m,net_value_m,stock_exchange,rating
DDOG,0.3448275862068966,0.2374384236453202,0.1517241379310344,0.0729064039408867,0.0334975369458128,0.0305418719211822,0.0098522167487684,0.0118226600985221,0.0049261083743842,0.0039408866995073,0.005911330049261,0.0009852216748768,0.005911330049261,0.0019704433497536,0.0098522167487684,0.0049261083743842,0.0,0.005911330049261,0.0039408866995073,0.012807881773399,0.0049261083743842,0.0,0.0019704433497536,0.0019704433497536,0.0078817733990147,0.0049261083743842,0.0157635467980295,0.0009852216748768,0.005911330049261,0.0019704433497536,0.1367521367521367,0.3553719008264462,0.1612903225806451,0.04,-0.0571428571428571,0.15625,-0.1818181818181818,0.2307692307692307,0.0,-0.2,0.0,0.0,-0.1428571428571428,0.0,-0.2727272727272727,0.0,0.0,0.0,-0.6,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,45,4,630.6,0.0075578549441821,0.0098860840206435,0.0054581551156074,0.0025255697554135,0.0034784678591671,0.04715590922487473,0.08437894394007245,0.02447163515016683,0.002916256157635468,-0.0019141449683321584,0.004772167487684719,-0.0017913121361397089,0.0027283061765820222,0.0,-0.0007881773399014601,0.0,0.0,-0.0008444757213229996,0.0,-0.0026869682042095634,0.0,0.0,0.0,-0.00236453201970438,0.0,0.0008210180623973663,0.0,0.0,0.0,0.0,0.0,0.010199942045783795,0.0,0.0,0.0,0.3487684729064039,0.2374384236453202,0.0748768472906403,0.040394088669950604,0.0078817733990147,0.0019704433497536,0.0157635467980295,0.0049261083743842,0.1950738916256154,0.013793103448275699,0.35073891625615755,-0.23162393162393163,0.3553719008264462,0.02,-0.012784090909090898,0.0,0.0,0.6470588235294118,0.0,-0.007741935483870958,-0.008333333333333352,0.06837606837606836,-0.08078312492105595,0.08437894394007245,0.001497536945812806,-0.0005164017017465271,0.0,0.0,0.010199942045783795,0.0,-0.0015102494835531495,-0.00011494252873563108,0.023982148120079143,2019Q3,-5.109999999999999,0.03947441319753002,-5.979999999999997,0.05026344560304461,40359483.0,0.0,14.0,unrated
DWRE,0.3205944798301486,0.1847133757961783,0.1358811040339702,0.1040339702760085,0.0445859872611464,0.0233545647558386,0.0212314225053078,0.0106157112526539,0.0063694267515923,0.0212314225053078,0.0042462845010615,0.0042462845010615,0.0021231422505307,0.0042462845010615,0.0021231422505307,0.0042462845010615,0.0445859872611464,0.0021231422505307,0.0021231422505307,0.0169851380042462,0.0042462845010615,0.0021231422505307,0.0,0.0042462845010615,0.0,0.0,0.0,0.0021231422505307,0.0212314225053078,0.0063694267515923,0.0855263157894736,0.1363636363636363,0.2153846153846154,0.1,0.2727272727272727,0.3333333333333333,0.0909090909090909,0.1666666666666666,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909090909090909,0.0,32,0,367.90625,0.0105954329117344,0.0041088418900802,0.0030794237468688,0.0014266749677054,0.0019528379942221,0.027419264722315314,0.025188187608569758,0.02926669933039358,0.01040339702760085,0.01215981470758538,0.007784854918612867,0.0019301293186643452,0.0017692852087756491,0.001592356687898075,0.0,0.0,0.0014154281670205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019301293186643452,0.0,0.3227176220806793,0.1847133757961783,0.10828025477707,0.044585987261146404,0.0,0.0042462845010615,0.0,0.0063694267515922,0.1889596602972396,0.07643312101910799,0.3418259023354564,0.0427631578947368,0.1363636363636363,0.05,0.2121212121212121,0.0,0.0,0.0,0.0,0.09762237762237762,0.0625,-0.0026913875598086473,0.013800424628450087,0.025188187608569758,0.0054140127388535,0.009457633661455297,0.0,0.0,0.0,0.0,0.01844669131293332,0.004777070063694249,-0.000919985981166013,2012Q1,1.7540000000000013,0.07175835802329547,1.379999999999999,0.053361835924835364,10801930.0,0.0,11.0,unrated
DCBO,0.5471582181259601,0.0380952380952381,0.0251920122887864,0.010752688172043,0.0205837173579109,0.021505376344086,0.003379416282642,0.0018433179723502,0.1434715821812596,0.0009216589861751,0.003379416282642,0.0009216589861751,0.0003072196620583,0.0122887864823348,0.0233486943164362,0.0003072196620583,0.0027649769585253,0.0021505376344086,0.0006144393241167,0.075268817204301,0.005837173579109,0.0003072196620583,0.0049155145929339,0.0015360983102918,0.0135176651305683,0.005837173579109,0.0049155145929339,0.0003072196620583,0.0211981566820276,0.0073732718894009,0.0168350168350168,0.224,0.2409638554216867,0.1666666666666666,0.1029411764705882,0.0985915492957746,0.1666666666666666,-0.1428571428571428,0.0042735042735042,-0.25,0.25,0.0,0.0,0.048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,32,0,816.25,0.0088293461710646,0.0148476505777458,0.004806127044618,0.0035209671236567,0.0013459464619837,0.009211417813568332,0.008533333333333334,0.006070364406936481,0.0017921146953404992,0.0021189120809614157,0.0021202483719521396,0.0005632360471069998,-0.0002633311389071713,0.000613126419578022,-0.000230414746543775,0.0008448540706605,0.0,0.0,0.0005994529991382823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005782958344628117,0.0,0.0,0.0,0.002602331255082653,0.0,0.0,0.0,0.5477726574500767,0.0380952380952381,0.0230414746543778,0.024884792626728,0.0135176651305683,0.0015360983102918,0.0049155145929339,0.0006144393241166,0.058371735791090396,0.152995391705069,0.5683563748079877,0.0084175084175084,0.224,0.1077235772357723,0.1326291079812206,0.0,0.0,0.5294117647058824,0.0,0.09231041814316085,-0.06143162393162395,0.0084175084175084,0.004610880954966966,0.008533333333333334,0.002482110074556957,0.00330044784838059,0.0,0.0,0.002602331255082653,0.0,0.0053883193386176625,-0.009398755366497298,0.004784144569090796,2019Q4,-1.7799999999999994,0.06856429082495967,-0.16999999999999993,0.05546988355592002,,,,unrated
DOCU,0.3093112244897959,0.2015306122448979,0.1230867346938775,0.1160714285714285,0.0561224489795918,0.0159438775510204,0.0070153061224489,0.0044642857142857,0.0063775510204081,0.0095663265306122,0.0127551020408163,0.0019132653061224,0.0038265306122448,0.0082908163265306,0.0057397959183673,0.0012755102040816,0.0044642857142857,0.0184948979591836,0.0019132653061224,0.0051020408163265,0.0,0.0178571428571428,0.0006377551020408,0.003188775510204,0.024234693877551,0.010204081632653,0.0051020408163265,0.0082908163265306,0.0070153061224489,0.010204081632653,0.1687242798353909,0.1293375394321766,0.1597938144329896,0.0,0.1011235955056179,0.1153846153846153,0.1666666666666666,0.125,0.1818181818181818,-0.0625,0.0476190476190476,0.0,0.1428571428571428,-0.1428571428571428,0.1,0.3333333333333333,0.0,0.0666666666666666,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.1764705882352941,0.3333333333333333,0.0,0.0,0.0,57,6,615.5438596491229,0.0060920010230414,0.0095085750415976,0.006955692501176,0.0015898890607597,0.005975375379466,0.05218831359704374,0.026065473508015174,0.019668498842836085,0.0,0.00567530382939692,0.001839678178963891,0.0011692176870748163,0.0005580357142857125,0.0011595547309832907,-0.0005978954081632625,0.0006073858114674427,0.0,0.0005466472303206854,-0.001184402332361514,0.0005739795918367301,0.00042517006802719997,0.0,0.0012329931972789054,0.0,0.0,0.0,0.0006157635467980266,0.0,0.0,0.0,0.001800720288115235,0.0017006802721088333,0.0,0.0,0.0,0.3112244897959183,0.2015306122448979,0.1243622448979591,0.022959183673469302,0.024234693877551,0.003188775510204,0.0051020408163265,0.0191326530612244,0.19387755102040788,0.020408163265306,0.3163265306122448,0.08436213991769545,0.1293375394321766,-0.0714285714285714,0.14102564102564094,0.0,0.0,0.3333333333333333,0.18390804597701146,0.08075491055915004,0.02982954545454545,0.08436213991769545,0.02625556395397664,0.026065473508015174,-0.008883017492711361,0.003237833594976438,0.0,0.0,0.0017006802721088333,0.003518648838845866,0.015656564292080087,0.00060876623376623,0.02668598303518937,2018Q2,1.3600000000000065,0.03839661713805568,6.640000000000001,0.027231566839018197,19703415.0,0.0,14.0,unrated
DOMO,0.4952120383036936,0.1586867305061559,0.1600547195622435,0.0574555403556771,0.0177838577291381,0.0082079343365253,0.0054719562243502,0.0027359781121751,0.0054719562243502,0.0095759233926128,0.0109439124487004,0.0013679890560875,0.0041039671682626,0.0013679890560875,0.0027359781121751,0.0095759233926128,0.0041039671682626,0.0013679890560875,0.0013679890560875,0.0123119015047879,0.0,0.0,0.0013679890560875,0.0068399452804377,0.0013679890560875,0.0,0.0123119015047879,0.0041039671682626,0.0027359781121751,0.0013679890560875,0.4049586776859504,0.4273504273504273,0.1525423728813559,0.1395348837209302,0.1428571428571428,0.2857142857142857,-0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,30,6,370.8333333333333,0.006730754571641,0.0150209027799813,0.0037135315388343,0.0013870775584597,0.0014289620129553,0.200540412205628,0.0678148420966478,0.024415126712884597,0.008017052142652617,0.0025405511041625846,0.002345124096150086,-0.00109439124487004,0.0,0.0,0.0,0.0012159902720778222,0.0,0.0,0.0,0.0,0.0047879616963064,0.00102599179206565,0.0,0.00068399452804375,0.0,0.0,0.0,0.00068399452804375,0.0,0.0,0.0,0.00246238030095758,0.0,0.0,0.0,0.4965800273597811,0.1586867305061559,0.0588235294117646,0.0136798905608755,0.0013679890560875,0.0068399452804377,0.0123119015047879,0.0095759233926128,0.18467852257181924,0.0191518467852256,0.49794801641586867,0.4524793388429752,0.4273504273504273,0.0697674418604651,0.042857142857142844,0.0,0.0,0.2,0.25,0.15907990314769974,0.0625,0.2024793388429752,0.22469220246238028,0.0678148420966478,0.004103967168262646,0.0005862810240375212,0.0,0.0,0.00246238030095758,0.0023939808481532,0.029378641484185286,0.0011969904240766,0.10082418514205604,2018Q2,-5.41,0.05177125078687803,-11.240000000000002,0.04139674025494655,8115342.0,0.0,14.0,unrated
DT,0.5413511939429237,0.0404775771694816,0.0285381479324403,0.0224228305183459,0.0165987186953989,0.0139778683750728,0.0034944670937682,0.005824111822947,0.1362842166569598,0.000873616773442,0.0040768782760629,0.0,0.0017472335468841,0.0020384391380314,0.0259172976121141,0.000873616773442,0.0011648223645894,0.0032032615026208,0.000873616773442,0.0748398369248689,0.0046592894583576,0.0034944670937682,0.0069889341875364,0.0002912055911473,0.0180547466511357,0.0037856726849155,0.0055329062317996,0.000873616773442,0.0180547466511357,0.0136866627839254,0.0188172043010752,0.2071428571428571,0.1818181818181818,0.0128205128205128,0.0,0.0408163265306122,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,-0.25,-0.0333333333333333,0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.65,0.0,0.0317460317460317,-0.0208333333333333,35,2,715.7142857142857,0.0032333952046205,0.0071249569574272,0.0018206329285334,0.001153594863501,0.0014433896624274,0.01018671601505498,0.008384640985106901,0.005188754169534599,0.00028747218613263924,0.0,0.0005705252397988892,0.0002688051610590922,0.0,0.0,0.0,0.0,0.0,0.000998419169648057,-0.00050960978450785,-0.0008639099204038025,0.0002184041933605,0.0,0.0,-0.0002184041933605,0.0,0.0,0.0,0.0,0.0,0.0,0.001622431150678071,0.0035963890506697403,0.0,0.0005731665603535135,-0.0002851388079984454,0.5422248107163657,0.0404775771694816,0.0244612696563773,0.017472335468841,0.0180547466511357,0.0002912055911473,0.0055329062317996,0.0043680838672102,0.0675596971461851,0.1429819452533488,0.5594059405940595,-0.1155913978494624,0.2071428571428571,-0.1185897435897436,0.05886970172684455,0.0,0.0,0.65,0.125,0.146482683982684,0.0,0.02528161802355345,-0.06267652381936488,0.008384640985106901,-0.0029008556964293594,0.0010285911775220363,0.0,0.0,0.0035963890506697403,0.000546010483401275,0.009896325767030468,0.0,0.014142687310205643,2019Q3,2.1499999999999986,0.0712214891256586,-0.870000000000001,0.0494849953831637,56893949.0,0.0,11.0,unrated
EOPN,0.3282937365010799,0.2397408207343412,0.1295896328293736,0.0561555075593952,0.0539956803455723,0.0215982721382289,0.0064794816414686,0.0129589632829373,0.0,0.0043196544276457,0.0,0.0,0.0021598272138228,0.0,0.0,0.0,0.0950323974082073,0.0,0.0021598272138228,0.0043196544276457,0.0,0.0,0.0,0.0064794816414686,0.0,0.0064794816414686,0.0215982721382289,0.0021598272138228,0.0021598272138228,0.0043196544276457,0.1437908496732026,0.2321428571428571,0.2950819672131147,0.1111111111111111,0.0769230769230769,-0.0909090909090909,0.25,0.1428571428571428,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5454545454545454,0.0,0.0,0.3333333333333333,26,1,355.2692307692308,0.0191062625141052,0.008295578632973,0.0041897696630621,0.0006888951209758,0.0025010984090765,0.047205635313880764,0.05565411909904348,0.038239563785716794,0.006239500839932799,0.0041535138727363296,-0.001963479285293536,0.00161987041036715,0.001851280468991042,0.0,0.0,0.0,0.0,0.0010799136069114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032397408207343,0.0,0.0,0.011780875711761217,0.0,0.0,0.0014398848092152332,0.3304535637149027,0.2397408207343412,0.0561555075593952,0.028077753779697498,0.0,0.0064794816414686,0.0215982721382289,0.0,0.19006479481641442,0.09935205183585301,0.3304535637149027,0.0718954248366013,0.2321428571428571,0.05555555555555555,0.07954545454545456,0.0,0.5,0.5454545454545454,0.0,0.241067675493905,0.0,0.0718954248366013,0.023758099352051826,0.05565411909904348,0.0031197504199663995,0.0022334576870213924,0.0,0.0032397408207343,0.011780875711761217,0.0,0.04581847827961903,0.0,0.023758099352051826,2012Q3,-1.5899999999999999,0.023954228685023084,-0.6099999999999994,0.028571064571354776,4160334.0,0.0,14.0,unrated
ESTC,0.3962616822429906,0.1588785046728972,0.1869158878504672,0.114018691588785,0.0074766355140186,0.0093457943925233,0.0037383177570093,0.0074766355140186,0.0018691588785046,0.005607476635514,0.0074766355140186,0.0,0.0,0.0,0.0093457943925233,0.0149532710280373,0.0037383177570093,0.0093457943925233,0.0,0.0074766355140186,0.0,0.0074766355140186,0.011214953271028,0.0037383177570093,0.0037383177570093,0.0,0.0186915887850467,0.0018691588785046,0.005607476635514,0.0037383177570093,0.1126760563380281,0.1744186046511628,0.0297029702970297,0.0,0.0,0.5,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,0.0,-0.1666666666666666,0.0,0.0,0.0,0.4,0.1428571428571428,0.3333333333333333,0.0,0.0,0.5454545454545454,0.5,0.25,-0.3333333333333333,9,1,636.7777777777778,0.0054305332159548,0.0153441874016948,0.0038526040952939,0.0007410306455325,0.0036055745166408,0.044649203633012995,0.027711367094109974,0.005551957064865362,0.0,0.0,0.00467289719626165,0.0,-0.00149532710280372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003322949117341622,0.0,-0.0015576323987538828,0.0,0.0,0.0,0.00299065420560744,0.001602136181575428,0.0012461059190031,0.0,0.0,0.010195412064570926,0.0009345794392523,0.0014018691588785,-0.0012461059190031,0.3962616822429906,0.1588785046728972,0.114018691588785,0.0130841121495326,0.0037383177570093,0.0037383177570093,0.0186915887850467,0.0224299065420559,0.2093457943925231,0.0112149532710279,0.40186915887850455,0.05633802816901405,0.1744186046511628,0.0,0.25,0.0,0.3333333333333333,0.5454545454545454,0.0888888888888889,-0.03215464403583217,0.0,0.18133802816901406,0.022324601816506497,0.027711367094109974,0.0,0.00327102803738315,0.0,0.0012461059190031,0.010195412064570926,0.001993769470404969,-0.00673143949909009,0.0,0.07287416085296824,2018Q4,-7.32,0.03959865760103374,-5.5,0.04210224746191459,12816200.0,0.0,11.0,unrated
ELLI,0.387862796833773,0.1226912928759894,0.1226912928759894,0.0527704485488126,0.0343007915567282,0.0382585751978891,0.0118733509234828,0.0092348284960422,0.0039577836411609,0.0105540897097625,0.0039577836411609,0.0026385224274406,0.0039577836411609,0.0026385224274406,0.0052770448548812,0.0,0.0303430079155672,0.0171503957783641,0.0052770448548812,0.0158311345646438,0.0079155672823219,0.0079155672823219,0.0013192612137203,0.0382585751978891,0.0145118733509234,0.0065963060686015,0.0013192612137203,0.025065963060686,0.0052770448548812,0.0105540897097625,0.023728813559322,0.1382978723404255,0.1489361702127659,0.1219512195121951,0.0,0.1666666666666666,0.2,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714285714285714,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,23,1,663.6521739130435,0.0032119488730602,0.0201239390613078,0.0083296336067903,0.0045450630584185,0.0063288183412862,0.009203523992665786,0.01696794475944534,0.01827317127940267,0.006435420554733243,0.0,0.00637642919964818,0.0023746701846965603,0.0,0.000989445910290225,0.0,0.000989445910290225,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012250282698831494,0.00105540897097624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065963060686015,0.0,0.0,0.0,0.3931398416886542,0.1226912928759894,0.0554089709762532,0.0501319261213719,0.0145118733509234,0.0382585751978891,0.0013192612137203,0.0079155672823219,0.1728232189973613,0.0527704485488125,0.3931398416886542,0.111864406779661,0.1382978723404255,0.06097560975609755,0.1833333333333333,0.0,0.0,0.5,0.0,0.02978723404255318,0.0625,0.011864406779661,0.04397835517195114,0.01696794475944534,0.0033785957912349507,0.009190853122251513,0.0,0.0,0.00065963060686015,0.0,0.005147925672261824,0.0032981530343007812,0.0046643710030857205,2011Q2,0.37100000000000044,0.02165519648121087,0.15000000000000036,0.02584744646881374,4036336.0,0.0,11.0,unrated
ELOQ,0.291497975708502,0.3198380566801619,0.1497975708502024,0.0566801619433198,0.0283400809716599,0.0161943319838056,0.0,0.0161943319838056,0.0,0.020242914979757,0.0040485829959514,0.0040485829959514,0.0121457489878542,0.0,0.0,0.0,0.0121457489878542,0.0323886639676113,0.0,0.0080971659919028,0.0040485829959514,0.0,0.0121457489878542,0.0,0.0,0.0040485829959514,0.0040485829959514,0.0,0.0040485829959514,0.0,0.2465753424657534,0.3625,0.2631578947368421,0.6666666666666666,0.5,-0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,19,1,266.05263157894734,0.0124209941198266,0.0058727678340136,0.0051135003350148,0.0012198835535816,0.0015984226354957,0.07187621318839775,0.11594129554655869,0.039420413381632206,0.03778677462887986,0.01417004048582995,-0.00323886639676112,0.0,0.00323886639676112,0.0,0.0,0.0,0.0,0.009109311740890651,0.0,0.0,0.0,0.0,0.0035987404408457,0.0,0.0,0.0,0.0,0.009109311740890651,0.0,0.0,0.0,0.0020242914979757,0.0,0.0,0.0,0.291497975708502,0.3198380566801619,0.0566801619433198,0.0161943319838056,0.0,0.0,0.0040485829959514,0.0,0.2024291497975707,0.0364372469635626,0.2955465587044534,0.1232876712328767,0.3625,0.3333333333333333,-0.1,0.0,0.0,0.5,0.0,0.4526315789473684,0.0,0.1232876712328767,0.035938106594198875,0.11594129554655869,0.01889338731443993,-0.00161943319838056,0.0,0.0,0.0020242914979757,0.0,0.09162582569784779,0.0,0.03643724696356274,2012Q3,1.1099999999999994,0.08367463940129158,1.0999999999999996,0.04431961341862586,9643311.0,0.0,14.0,unrated
ENPH,0.4186046511627907,0.1369509043927648,0.0852713178294573,0.0723514211886304,0.0490956072351421,0.020671834625323,0.0155038759689922,0.0,0.0180878552971576,0.0025839793281653,0.0025839793281653,0.0025839793281653,0.0,0.0051679586563307,0.0,0.0,0.0852713178294573,0.0,0.0051679586563307,0.0180878552971576,0.0,0.0025839793281653,0.0077519379844961,0.0051679586563307,0.0129198966408268,0.0051679586563307,0.0025839793281653,0.0025839793281653,0.0103359173126615,0.0129198966408268,0.0429447852760736,0.0185185185185185,0.0588235294117647,0.1379310344827586,0.25,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,380.8095238095238,0.0083519539880496,0.0057308906703107,0.0069886420494379,0.0030543593414221,0.0035912708383502,0.01797688685975174,0.002536127859125272,0.005015959872321017,0.00997950637084557,0.012273901808785525,0.0022968705139247776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4237726098191214,0.1369509043927648,0.0775193798449611,0.036175710594315194,0.0129198966408268,0.0051679586563307,0.0025839793281653,0.0025839793281653,0.15503875968992228,0.1059431524547802,0.4289405684754522,0.0214723926380368,0.0185185185185185,0.0689655172413793,0.05555555555555555,0.0,0.0,0.0,0.0,0.061764705882352944,0.0,0.0214723926380368,0.009099411867281745,0.002536127859125272,0.005346164127238696,0.0020097616996841774,0.0,0.0,0.0,0.0,0.009575923392612847,0.0,0.00921038030468762,2012Q1,0.020000000000000462,0.04712831127367087,-0.14999999999999947,0.03668092691429492,5048153.0,0.0,14.0,B-
ENV,0.3536036036036036,0.1599099099099099,0.0923423423423423,0.063063063063063,0.0495495495495495,0.0337837837837837,0.018018018018018,0.0045045045045045,0.0112612612612612,0.0247747747747747,0.009009009009009,0.0112612612612612,0.0,0.0022522522522522,0.0022522522522522,0.0,0.081081081081081,0.0022522522522522,0.009009009009009,0.0202702702702702,0.0022522522522522,0.0022522522522522,0.0022522522522522,0.009009009009009,0.0,0.0022522522522522,0.0,0.0022522522522522,0.0157657657657657,0.0157657657657657,0.0696202531645569,0.0416666666666666,0.0476190476190476,-0.1379310344827586,-0.0434782608695652,-0.25,-0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,2,264.79411764705884,0.0029202040187821,0.0043012381506984,0.0026682008173047,0.0023351886112738,0.0007696495519213,0.024617972402782507,0.0066629129129129015,0.004397254397254394,-0.008698353525939723,-0.00215432824128476,-0.008445945945945926,-0.004004004004004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3626126126126126,0.1599099099099099,0.0653153153153152,0.0518018018018017,0.0,0.009009009009009,0.0,0.0022522522522522,0.15990990990990972,0.1193693693693691,0.3693693693693693,0.03481012658227845,0.0416666666666666,-0.0689655172413793,-0.2361111111111111,0.0,0.0,0.0,0.0,0.00082815734989648,0.0,0.03481012658227845,0.012622590945375744,0.0066629129129129015,-0.004504504504504496,-0.012230980980980957,0.0,0.0,0.0,0.0,0.0001324305672131757,0.0,0.012857794503364111,2010Q3,-0.20000000000000107,0.02872735729263448,-0.25,0.016913850464224393,4333633.0,0.0,11.0,C
ENVI.2,0.3818181818181818,0.1939393939393939,0.1656565656565656,0.0646464646464646,0.0282828282828282,0.0121212121212121,0.002020202020202,0.002020202020202,0.004040404040404,0.006060606060606,0.002020202020202,0.0,0.0,0.0,0.008080808080808,0.0101010101010101,0.0343434343434343,0.008080808080808,0.0,0.0121212121212121,0.008080808080808,0.006060606060606,0.002020202020202,0.002020202020202,0.002020202020202,0.002020202020202,0.0242424242424242,0.0121212121212121,0.0,0.006060606060606,0.2,0.4536082474226804,0.5060240963855421,0.2727272727272727,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.5,0.0,0.0,0.0,0.3846153846153846,0.1428571428571428,0.0,0.0,21,1,310.7619047619048,0.014077546676581,0.0103023559163758,0.0047419116577202,0.0007255316053101,0.0032217076774216,0.07636363636363636,0.08797250859106528,0.08382621394669584,0.017630853994490346,0.005656565656565641,0.0,0.001010101010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015151515151515,-0.001010101010101,0.0,0.0,0.0,0.009324009324009307,0.001731601731601728,0.0,0.0,0.3818181818181818,0.1939393939393939,0.0646464646464646,0.0141414141414141,0.002020202020202,0.002020202020202,0.0242424242424242,0.0161616161616161,0.20202020202020182,0.0525252525252523,0.3818181818181818,0.1,0.4536082474226804,0.13636363636363635,0.25,0.0,0.0,0.3846153846153846,0.125,0.04120481927710843,0.0,0.1,0.03818181818181818,0.08797250859106528,0.008815426997245173,0.003535353535353525,0.0,0.0,0.009324009324009307,0.0020202020202020124,0.008324205914567352,0.0,0.03818181818181818,2012Q2,0.41000000000000014,0.05308576093615738,-0.1899999999999995,0.030533031992086585,5601682.0,0.0,14.0,unrated
